"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.581464801E0,1.508347094E-1,1.019929886E1,8.319851011E-2,1.020075342E1
1.586432457E0,1.508347094E-1,1.018493366E1,4.967968538E-2,1.018617165E1
1.591400113E0,1.556231081E-1,1.017535686E1,-2.992752008E-3,1.017654729E1
1.596367769E0,1.412578970E-1,1.016099167E1,-5.087678507E-2,1.016210086E1
1.601335426E0,1.125274822E-1,1.014183807E1,-7.003039867E-2,1.014270409E1
1.606303082E0,1.029506698E-1,1.011310768E1,-7.003039867E-2,1.011387414E1
1.611270738E0,1.029506698E-1,1.009395409E1,-7.960720360E-2,1.009479298E1
1.616238394E0,1.077390760E-1,1.008916569E1,-9.397241473E-2,1.009017853E1
1.621206051E0,1.221042871E-1,1.007001209E1,-1.083376259E-1,1.007133507E1
1.626173707E0,1.556231081E-1,1.006043530E1,-1.227028370E-1,1.006238704E1
1.631141363E0,1.843535304E-1,1.004607010E1,-1.227028370E-1,1.004851067E1
1.636109019E0,2.082955539E-1,1.003170490E1,-1.131260321E-1,1.003450486E1
1.641076676E0,2.466027737E-1,9.993397713E0,-1.035492271E-1,9.996976204E0
1.646044332E0,2.657563984E-1,9.950302124E0,-7.003039867E-2,9.954096799E0
1.651011988E0,3.040636182E-1,9.916783333E0,-5.566519126E-2,9.921599920E0
1.655979644E0,3.471592367E-1,9.883264542E0,-2.693476900E-2,9.889396494E0
1.660947301E0,3.902548850E-1,9.849745750E0,-7.781155407E-3,9.857476897E0
1.665914957E0,4.141969085E-1,9.782708168E0,2.573766746E-2,9.791506555E0
1.670882613E0,4.572925270E-1,9.730035782E0,4.010287672E-2,9.740858330E0
1.675850269E0,4.908113480E-1,9.672574997E0,6.404489279E-2,9.685231262E0
1.680817926E0,5.339069963E-1,9.634267807E0,8.319851011E-2,9.649409041E0
1.685785582E0,5.674257874E-1,9.595960617E0,8.319851011E-2,9.613082449E0
1.690753238E0,6.009446383E-1,9.572018623E0,6.883329898E-2,9.591111146E0
1.695720894E0,6.105214357E-1,9.538499832E0,5.446808785E-2,9.558173583E0
1.700688551E0,6.296750307E-1,9.490615845E0,4.967968538E-2,9.511611211E0
1.705656207E0,6.440402865E-1,9.457097054E0,4.010287672E-2,9.479086497E0
1.710623915E0,6.488286853E-1,9.447520256E0,1.616086066E-2,9.469787686E0
1.715591624E0,6.392518282E-1,9.433155060E0,-1.735796221E-2,9.454806110E0
1.720559332E0,6.584054828E-1,9.414001465E0,-7.003039867E-2,9.437257314E0
1.725527040E0,6.488286853E-1,9.404424667E0,-1.131260321E-1,9.427458803E0
1.730494749E0,6.344634295E-1,9.390059471E0,-1.657984704E-1,9.412929929E0
1.735462457E0,6.248866320E-1,9.394847870E0,-2.088941038E-1,9.417923686E0
1.740430165E0,6.057330370E-1,9.390059471E0,-2.328361124E-1,9.412456748E0
1.745397874E0,6.057330370E-1,9.385271072E0,-2.663549483E-1,9.408568997E0
1.750365582E0,5.913678408E-1,9.390059471E0,-3.238157928E-1,9.414233344E0
1.755333290E0,5.770025849E-1,9.390059471E0,-3.429693878E-1,9.414020228E0
1.760300999E0,5.578489900E-1,9.394847870E0,-3.812766075E-1,9.419115343E0
1.765268707E0,5.530605912E-1,9.394847870E0,-4.004302323E-1,9.419627747E0
1.770236415E0,5.434837937E-1,9.399636269E0,-4.004302323E-1,9.423846401E0
1.775204124E0,5.339069963E-1,9.385271072E0,-4.052186310E-1,9.409174880E0
1.780171832E0,5.386953950E-1,9.375694275E0,-4.052186310E-1,9.399895638E0
1.785139540E0,5.434837937E-1,9.361329079E0,-3.908534348E-1,9.385234316E0
1.790107249E0,5.482721925E-1,9.356540680E0,-3.716998100E-1,9.379958243E0
1.795074957E0,5.530605912E-1,9.346963882E0,-3.573346138E-1,9.370127953E0
1.800042665E0,5.530605912E-1,9.308655739E0,-3.286041915E-1,9.330858931E0
1.805010374E0,5.626373887E-1,9.299078941E0,-2.759317458E-1,9.320169973E0
1.809978082E0,5.865794420E-1,9.284713745E0,-2.376245260E-1,9.306258657E0
1.814945790E0,5.865794420E-1,9.279925346E0,-1.945288926E-1,9.300480169E0
1.819913499E0,6.057330370E-1,9.255983353E0,-1.514332592E-1,9.277018506E0
1.824881207E0,6.105214357E-1,9.251194954E0,-1.083376259E-1,9.271951334E0
1.829848915E0,6.153098345E-1,9.227252960E0,-7.960720360E-2,9.248088488E0
1.834816624E0,6.248866320E-1,9.217676163E0,-4.129998013E-2,9.238925415E0
1.839784332E0,6.296750307E-1,9.222464561E0,-2.214636654E-2,9.243962013E0
1.844752040E0,6.344634295E-1,9.208099365E0,1.137245819E-2,9.229938629E0
1.849719749E0,6.344634295E-1,9.208099365E0,3.052607179E-2,9.229982102E0
1.854687457E0,6.344634295E-1,9.212887764E0,3.052607179E-2,9.234759154E0
1.859655165E0,6.248866320E-1,9.198522568E0,5.446808785E-2,9.219884354E0
1.864622874E0,6.200982332E-1,9.203310966E0,5.446808785E-2,9.224338531E0
1.869590582E0,6.057330370E-1,9.203310966E0,4.967968538E-2,9.223356945E0
1.874558290E0,6.009446383E-1,9.208099365E0,3.531447425E-2,9.227755713E0
1.879525999E0,5.913678408E-1,9.212887764E0,2.094926499E-2,9.231871736E0
1.884493707E0,5.722141862E-1,9.217676163E0,1.795651275E-3,9.235420193E0
1.889461415E0,5.482721925E-1,9.227252960E0,-1.735796221E-2,9.243543741E0
1.894429124E0,5.434837937E-1,9.246406555E0,-4.129998013E-2,9.262457261E0
1.899396832E0,5.243301988E-1,9.275136948E0,-8.439560980E-2,9.290328852E0
1.904364540E0,5.051765442E-1,9.299078941E0,-1.227028370E-1,9.313599116E0
1.909332249E0,4.860229492E-1,9.313444138E0,-1.562216580E-1,9.327425433E0
1.914299957E0,4.764461517E-1,9.332598686E0,-1.705868691E-1,9.346309381E0
1.919267665E0,4.668693244E-1,9.356540680E0,-1.945288926E-1,9.370200742E0
1.924235374E0,4.525041282E-1,9.375694275E0,-2.232593149E-1,9.389262370E0
1.929203082E0,4.429273009E-1,9.390059471E0,-2.376245260E-1,9.403502905E0
1.934170790E0,4.333505034E-1,9.399636269E0,-2.567781210E-1,9.413123267E0
1.939138499E0,4.333505034E-1,9.428366661E0,-2.615665495E-1,9.441944059E0
1.944106207E0,4.333505034E-1,9.433155060E0,-2.711433470E-1,9.446995594E0
1.949073915E0,4.333505034E-1,9.461885452E0,-2.711433470E-1,9.475684022E0
1.954041624E0,4.429273009E-1,9.481039047E0,-2.711433470E-1,9.495251694E0
1.959009332E0,4.477157295E-1,9.485827446E0,-2.711433470E-1,9.500257387E0
1.963977040E0,4.572925270E-1,9.509769440E0,-2.519897223E-1,9.524092086E0
1.968944749E0,4.716577232E-1,9.500192642E0,-2.280477136E-1,9.514627003E0
1.973912457E0,5.003881454E-1,9.504981041E0,-1.993172914E-1,9.520230053E0
1.978880165E0,5.147533417E-1,9.504981041E0,-1.945288926E-1,9.520896863E0
1.983847874E0,5.291185975E-1,9.500192642E0,-1.705868691E-1,9.516445062E0
1.988815582E0,5.434837937E-1,9.490615845E0,-1.466448605E-1,9.507295539E0
1.993783290E0,5.578489900E-1,9.490615845E0,-1.131260321E-1,9.507669646E0
1.998750999E0,5.770025849E-1,9.490615845E0,-9.876082093E-2,9.508652628E0
2.003718707E0,5.961562395E-1,9.495404243E0,-8.918401599E-2,9.514518264E0
2.008686415E0,6.105214357E-1,9.500192642E0,-7.960720360E-2,9.520122582E0
2.013654124E0,6.200982332E-1,9.514557838E0,-5.566519126E-2,9.534905940E0
2.018621832E0,6.344634295E-1,9.528923035E0,-6.524199992E-2,9.550244738E0
2.023589540E0,6.488286853E-1,9.548076630E0,-6.045359373E-2,9.570287385E0
2.028557197E0,6.488286853E-1,9.572018623E0,-6.524199992E-2,9.594205319E0
2.033524853E0,6.631938815E-1,9.591172218E0,-6.524199992E-2,9.614294939E0
2.038492509E0,6.536170840E-1,9.615114212E0,-7.003039867E-2,9.637558864E0
2.043460165E0,6.584054828E-1,9.648633003E0,-9.397241473E-2,9.671527668E0
2.048427822E0,6.631938815E-1,9.653421402E0,-1.179144308E-1,9.676893856E0
2.053395478E0,6.584054828E-1,9.686940193E0,-1.418564469E-1,9.710326016E0
2.058363134E0,6.392518282E-1,9.710882187E0,-1.657984704E-1,9.733312123E0
2.063330790E0,6.344634295E-1,9.744400978E0,-1.945288926E-1,9.766971678E0
2.068298447E0,6.248866320E-1,9.758766174E0,-2.136825025E-1,9.781086891E0
2.073266103E0,6.105214357E-1,9.782708168E0,-2.280477136E-1,9.804392958E0
2.078233759E0,6.009446383E-1,9.816226959E0,-2.472013235E-1,9.837710845E0
2.083201415E0,5.770025849E-1,9.844957352E0,-2.807201445E-1,9.865846190E0
2.088169072E0,5.626373887E-1,9.864110947E0,-2.950853705E-1,9.884549609E0
2.093136728E0,5.482721925E-1,9.897629738E0,-3.094505668E-1,9.917632605E0
2.098104384E0,5.386953950E-1,9.911994934E0,-3.142389655E-1,9.931595160E0
2.103072040E0,5.291185975E-1,9.950302124E0,-3.333925903E-1,9.969936282E0
2.108039697E0,5.051765442E-1,9.964667320E0,-3.333925903E-1,9.983033044E0
2.113007353E0,4.908113480E-1,1.000297451E1,-3.381809890E-1,1.002071660E1
2.117975009E0,4.764461517E-1,1.002212811E1,-3.381809890E-1,1.003914434E1
2.122942665E0,4.764461517E-1,1.005085850E1,-3.238157928E-1,1.006735388E1
2.127910322E0,4.572925270E-1,1.007001209E1,-3.094505668E-1,1.008513855E1
2.132877978E0,4.620809257E-1,1.008916569E1,-2.615665495E-1,1.010312823E1
2.137845634E0,4.477157295E-1,1.010353088E1,-2.663549483E-1,1.011695264E1
2.142813290E0,4.381389022E-1,1.012747288E1,-3.046621680E-1,1.014152314E1
2.147780947E0,4.285621047E-1,1.017056847E1,-3.046621680E-1,1.018415178E1
2.152748603E0,4.237737060E-1,1.018014526E1,-2.615665495E-1,1.019231862E1
2.157716259E0,4.141969085E-1,1.018972206E1,-2.280477136E-1,1.020068628E1
2.162683915E0,4.046200812E-1,1.020887566E1,-2.184709013E-1,1.021922644E1
2.167651572E0,3.854664862E-1,1.024239445E1,-2.232593149E-1,1.025207653E1
2.172619228E0,3.615244627E-1,1.027112484E1,-2.232593149E-1,1.027991003E1
2.177586884E0,3.423708379E-1,1.029027843E1,-2.041056901E-1,1.029799530E1
2.182554540E0,3.088520169E-1,1.031900978E1,-1.993172914E-1,1.032555470E1
2.187522197E0,2.944868207E-1,1.033816338E1,-1.945288926E-1,1.034418609E1
2.192489853E0,2.513911724E-1,1.034774017E1,-1.897404790E-1,1.035253233E1
2.197457509E0,2.322375625E-1,1.037168217E1,-1.897404790E-1,1.037601690E1
2.202425165E0,2.035071403E-1,1.040998936E1,-2.041056901E-1,1.041397872E1
2.207392822E0,1.843535304E-1,1.042914295E1,-2.088941038E-1,1.043286373E1
2.212360530E0,1.604115069E-1,1.046266174E1,-2.088941038E-1,1.046597627E1
2.217328238E0,1.316810995E-1,1.048181534E1,-2.136825025E-1,1.048482012E1
2.222295947E0,1.125274822E-1,1.051054573E1,-2.184709013E-1,1.051341826E1
2.227263655E0,1.029506698E-1,1.052969933E1,-2.041056901E-1,1.053218049E1
2.232231363E0,9.337386489E-2,1.055364132E1,-2.136825025E-1,1.055621731E1
2.237199072E0,8.379705995E-2,1.057758331E1,-2.136825025E-1,1.058007329E1
2.242166780E0,6.943184882E-2,1.059194851E1,-2.136825025E-1,1.059433123E1
2.247134488E0,6.943184882E-2,1.060631371E1,-2.041056901E-1,1.060850462E1
2.252102197E0,5.027823523E-2,1.061589050E1,-1.945288926E-1,1.061779170E1
2.257069905E0,5.506663769E-2,1.063983250E1,-1.897404790E-1,1.064166666E1
2.262037613E0,5.506663769E-2,1.063983250E1,-1.801636815E-1,1.064150022E1
2.267005322E0,7.422025502E-2,1.063983250E1,-1.801636815E-1,1.064161657E1
2.271973030E0,7.422025502E-2,1.063983250E1,-1.849520802E-1,1.064169871E1
2.276940738E0,8.858546615E-2,1.063025570E1,-1.705868691E-1,1.063199339E1
2.281908447E0,1.077390760E-1,1.063025570E1,-1.610100716E-1,1.063202089E1
2.286876155E0,1.173158810E-1,1.065419769E1,-1.705868691E-1,1.065620905E1
2.291843863E0,1.316810995E-1,1.067813969E1,-1.801636815E-1,1.068047125E1
2.296811572E0,1.316810995E-1,1.066856289E1,-1.993172914E-1,1.067123711E1
2.301779280E0,1.221042871E-1,1.060631371E1,-1.562216580E-1,1.060816690E1
2.306746988E0,1.412578970E-1,1.063504410E1,-1.705868691E-1,1.063735008E1
2.311714697E0,1.460463107E-1,1.065419769E1,-1.945288926E-1,1.065697422E1
2.316682405E0,1.556231081E-1,1.060631371E1,-1.801636815E-1,1.060898524E1
2.321650113E0,1.364694983E-1,1.056800652E1,-1.562216580E-1,1.057004214E1
2.326617822E0,1.604115069E-1,1.057758331E1,-1.897404790E-1,1.058050103E1
2.331585530E0,1.651999205E-1,1.058237171E1,-2.041056901E-1,1.058562899E1
2.336553238E0,1.651999205E-1,1.059673691E1,-1.993172914E-1,1.059989865E1
2.341520947E0,1.460463107E-1,1.058716011E1,-1.897404790E-1,1.058986734E1
2.346488655E0,1.316810995E-1,1.058716011E1,-1.801636815E-1,1.058951170E1
2.351456363E0,1.268926859E-1,1.064462090E1,-1.849520802E-1,1.064698375E1
2.356424072E0,1.412578970E-1,1.071165848E1,-2.472013235E-1,1.071544164E1
2.361391780E0,1.268926859E-1,1.070687008E1,-2.424129248E-1,1.071036566E1
2.366359488E0,1.221042871E-1,1.069729328E1,-2.663549483E-1,1.070130543E1
2.371327197E0,1.173158810E-1,1.071644688E1,-2.759317458E-1,1.072064061E1
2.376294905E0,1.173158810E-1,1.072602367E1,-2.663549483E-1,1.072997166E1
2.381262613E0,1.077390760E-1,1.070208168E1,-2.807201445E-1,1.070630486E1
2.386230322E0,1.125274822E-1,1.064940929E1,-2.711433470E-1,1.065345481E1
2.391198030E0,1.125274822E-1,1.062546730E1,-2.567781210E-1,1.062916520E1
2.396165738E0,1.125274822E-1,1.063983250E1,-2.807201445E-1,1.064412992E1
2.401133447E0,1.173158810E-1,1.053927612E1,-2.519897223E-1,1.054294091E1
2.406101155E0,1.221042871E-1,1.048660374E1,-2.472013235E-1,1.049022764E1
2.411068863E0,1.460463107E-1,1.049618053E1,-2.615665495E-1,1.050045487E1
2.416036572E0,1.604115069E-1,1.048660374E1,-2.663549483E-1,1.049121226E1
2.421004280E0,1.604115069E-1,1.047223854E1,-2.472013235E-1,1.047638394E1
2.425971988E0,1.316810995E-1,1.048181534E1,-2.424129248E-1,1.048544499E1
2.430939697E0,1.029506698E-1,1.042435455E1,-2.232593149E-1,1.042725330E1
2.435907405E0,8.379705995E-2,1.037647057E1,-1.801636815E-1,1.037837282E1
2.440875113E0,8.858546615E-2,1.041477776E1,-1.849520802E-1,1.041679655E1
2.445842822E0,5.985504389E-2,1.046266174E1,-2.184709013E-1,1.046511361E1
2.450810530E0,3.591302410E-2,1.042914295E1,-1.610100716E-1,1.043044758E1
2.455778238E0,3.112462163E-2,1.040520096E1,-1.322796494E-1,1.040608830E1
2.460745947E0,7.182605099E-3,1.042914295E1,-1.227028370E-1,1.042986722E1
2.465713655E0,-1.197100803E-2,1.043871975E1,-9.876082093E-2,1.043919379E1
2.470681363E0,-2.154781483E-2,1.041477776E1,-8.439560980E-2,1.041514199E1
2.475649072E0,-4.548983276E-2,1.041477776E1,-5.087678507E-2,1.041500137E1
2.480616780E0,-6.464344263E-2,1.040998936E1,-2.693476900E-2,1.041022491E1
2.485584488E0,-9.337386489E-2,1.040998936E1,-7.781155407E-3,1.041041102E1
2.490552197E0,-1.173158810E-1,1.040998936E1,2.094926499E-2,1.041067146E1
2.495519905E0,-1.604115069E-1,1.040041256E1,3.531447425E-2,1.040170949E1
2.500487613E0,-1.795651317E-1,1.035252857E1,6.883329898E-2,1.035431454E1
2.505455322E0,-2.274491638E-1,1.031422138E1,1.215057373E-1,1.031744443E1
2.510423030E0,-2.418143749E-1,1.032379818E1,1.358709484E-1,1.032752361E1
2.515390738E0,-2.466027737E-1,1.033337498E1,1.262941360E-1,1.033708864E1
2.520358447E0,-2.513911724E-1,1.034774017E1,1.310825497E-1,1.035162339E1
2.525326155E0,-2.753331959E-1,1.033337498E1,1.646013707E-1,1.033835289E1
2.530293863E0,-2.753331959E-1,1.030943298E1,2.029085904E-1,1.031510488E1
2.535261572E0,-2.753331959E-1,1.022802925E1,2.029085904E-1,1.023374627E1
2.540229280E0,-2.801215947E-1,1.018972206E1,2.843114436E-1,1.019753582E1
2.545196988E0,-2.753331959E-1,1.015141487E1,3.178302646E-1,1.016012049E1
2.550164697E0,-2.466027737E-1,1.015141487E1,2.890998423E-1,1.015852428E1
2.555132405E0,-2.322375625E-1,1.018014526E1,2.603694201E-1,1.018612213E1
2.560100113E0,-2.226607651E-1,1.013226128E1,2.843114436E-1,1.013869466E1
2.565067822E0,-2.418143749E-1,1.007001209E1,2.986766696E-1,1.007734218E1
2.570035530E0,-2.226607651E-1,1.004607010E1,2.890998423E-1,1.005269521E1
2.575003238E0,-2.274491638E-1,1.001255131E1,2.986766696E-1,1.001958705E1
2.579970947E0,-2.130839527E-1,9.974244118E0,3.034650683E-1,9.981134281E0
2.584938655E0,-2.130839527E-1,9.945513725E0,2.938882709E-1,9.952136371E0
2.589906363E0,-1.891419291E-1,9.916783333E0,2.843114436E-1,9.922660900E0
2.594874072E0,-1.843535304E-1,9.873687744E0,2.795230448E-1,9.879363797E0
2.599841780E0,-1.843535304E-1,9.811438560E0,2.795230448E-1,9.817150604E0
2.604809488E0,-1.795651317E-1,9.792284966E0,2.651578486E-1,9.797519950E0
2.609777197E0,-1.316810995E-1,9.830592155E0,2.172738016E-1,9.833874615E0
2.614744905E0,-1.077390760E-1,9.835380554E0,1.646013707E-1,9.837347812E0
2.619712613E0,-8.858546615E-2,9.821015358E0,1.358709484E-1,9.822354655E0
2.624680269E0,-8.379705995E-2,9.811438560E0,9.277531505E-2,9.812235007E0
2.629647926E0,-9.337386489E-2,9.758766174E0,8.798690885E-2,9.759609501E0
2.634615582E0,-1.268926859E-1,9.710882187E0,9.756372124E-2,9.712201258E0
2.639583238E0,-1.364694983E-1,9.682151794E0,6.883329898E-2,9.683358163E0
2.644550894E0,-1.412578970E-1,9.662998199E0,4.967968538E-2,9.664158322E0
2.649518551E0,-1.412578970E-1,9.639056206E0,2.573766746E-2,9.640125557E0
2.654486207E0,-1.508347094E-1,9.648633003E0,-3.651157767E-2,9.649880986E0
2.659453863E0,-1.460463107E-1,9.648633003E0,-8.918401599E-2,9.650150369E0
2.664421519E0,-1.604115069E-1,9.624691010E0,-1.227028370E-1,9.626809693E0
2.669389176E0,-1.699883193E-1,9.624691010E0,-1.562216580E-1,9.627459596E0
2.674356832E0,-1.843535304E-1,9.595960617E0,-1.610100716E-1,9.599081760E0
2.679324488E0,-2.130839527E-1,9.562441826E0,-1.466448605E-1,9.565939743E0
2.684292144E0,-2.226607651E-1,9.538499832E0,-1.514332592E-1,9.542299979E0
2.689259801E0,-2.130839527E-1,9.543288231E0,-1.562216580E-1,9.546945073E0
2.694227457E0,-2.130839527E-1,9.538499832E0,-1.705868691E-1,9.542404503E0
2.699195113E0,-2.082955539E-1,9.557653427E0,-1.753752679E-1,9.561531392E0
2.704162769E0,-2.178723514E-1,9.562441826E0,-1.753752679E-1,9.566531164E0
2.709130426E0,-2.274491638E-1,9.557653427E0,-1.466448605E-1,9.561484031E0
2.714098082E0,-2.322375625E-1,9.543288231E0,-1.322796494E-1,9.547030033E0
2.719065738E0,-2.466027737E-1,9.524134636E0,-1.131260321E-1,9.527998268E0
2.724033394E0,-2.513911724E-1,9.524134636E0,-8.918401599E-2,9.527869220E0
2.729001051E0,-2.418143749E-1,9.509769440E0,-6.045359373E-2,9.513035458E0
2.733968707E0,-2.274491638E-1,9.509769440E0,-4.129998013E-2,9.512578704E0
2.738936363E0,-2.082955539E-1,9.495404243E0,-2.693476900E-2,9.497726795E0
2.743904019E0,-1.939303428E-1,9.490615845E0,1.795651275E-3,9.492597185E0
2.748871676E0,-1.843535304E-1,9.471462250E0,3.052607179E-2,9.473305401E0
2.753839332E0,-1.651999205E-1,9.461885452E0,4.967968538E-2,9.463457899E0
2.758806988E0,-1.508347094E-1,9.447520256E0,6.883329898E-2,9.448974977E0
2.763774644E0,-1.173158810E-1,9.433155060E0,8.319851011E-2,9.434251395E0
2.768742301E0,-9.337386489E-2,9.428366661E0,1.071405262E-1,9.429437717E0
2.773709957E0,-5.985504389E-2,9.423578262E0,1.119289324E-1,9.424433032E0
2.778677613E0,-3.112462163E-2,9.423578262E0,1.071405262E-1,9.424238701E0
2.783645322E0,-2.394201700E-3,9.394847870E0,1.215057373E-1,9.395633873E0
2.788613030E0,4.070143029E-2,9.390059471E0,1.310825497E-1,9.391062566E0
2.793580738E0,7.422025502E-2,9.375694275E0,1.358709484E-1,9.376972470E0
2.798548447E0,1.029506698E-1,9.356540680E0,1.310825497E-1,9.358025164E0
2.803516155E0,1.412578970E-1,9.351752281E0,1.167173311E-1,9.353547319E0
2.808483863E0,1.891419291E-1,9.342175484E0,1.023521200E-1,9.344650523E0
2.813451572E0,2.226607651E-1,9.323021889E0,1.071405262E-1,9.326295837E0
2.818419280E0,2.466027737E-1,9.313444138E0,8.798690885E-2,9.317123823E0
2.823386988E0,2.849099934E-1,9.318233490E0,8.798690885E-2,9.323003313E0
2.828354697E0,3.232172430E-1,9.303867340E0,6.883329898E-2,9.309734416E0
2.833322405E0,3.471592367E-1,9.299078941E0,4.489128292E-2,9.305665152E0
2.838290113E0,3.758896589E-1,9.294290543E0,2.094926499E-2,9.301912094E0
2.843257822E0,3.998316824E-1,9.284713745E0,1.616086066E-2,9.293332872E0
2.848225530E0,4.285621047E-1,9.279925346E0,-7.781155407E-3,9.289819183E0
2.853193238E0,4.477157295E-1,9.275136948E0,-1.256955881E-2,9.285944904E0
2.858160947E0,4.620809257E-1,9.275136948E0,-4.129998013E-2,9.286731926E0
2.863128655E0,4.620809257E-1,9.260771751E0,-4.129998013E-2,9.272384693E0
2.868096363E0,4.668693244E-1,9.255983353E0,-7.003039867E-2,9.268014839E0
2.873064072E0,4.764461517E-1,9.265560150E0,-8.918401599E-2,9.278230414E0
2.878031780E0,4.668693244E-1,9.260771751E0,-7.481880486E-2,9.272834424E0
2.882999488E0,4.620809257E-1,9.294290543E0,-9.876082093E-2,9.306294062E0
2.887967197E0,4.764461517E-1,9.303867340E0,-1.035492271E-1,9.316634095E0
2.892934905E0,4.620809257E-1,9.323021889E0,-1.083376259E-1,9.335094695E0
2.897902613E0,4.477157295E-1,9.346963882E0,-1.083376259E-1,9.358307552E0
2.902870322E0,4.429273009E-1,9.375694275E0,-1.227028370E-1,9.386952845E0
2.907838030E0,4.333505034E-1,9.404424667E0,-1.179144308E-1,9.415142049E0
2.912805738E0,4.285621047E-1,9.428366661E0,-1.322796494E-1,9.439028619E0
2.917773447E0,3.998316824E-1,9.471462250E0,-1.274912357E-1,9.480755062E0
2.922741155E0,3.902548850E-1,9.485827446E0,-1.370680481E-1,9.494841171E0
2.927708863E0,3.663128614E-1,9.533711433E0,-1.322796494E-1,9.541663205E0
2.932676572E0,3.519476354E-1,9.557653427E0,-1.370680481E-1,9.565113372E0
2.937644280E0,3.327940404E-1,9.581595421E0,-1.322796494E-1,9.588285592E0
2.942611988E0,3.040636182E-1,9.610325813E0,-1.418564469E-1,9.616181164E0
2.947579697E0,2.801215947E-1,9.634267807E0,-1.418564469E-1,9.639383151E0
2.952547405E0,2.609679997E-1,9.667786598E0,-1.610100716E-1,9.672648358E0
2.957515113E0,2.322375625E-1,9.686940193E0,-1.418564469E-1,9.690761985E0
2.962482822E0,2.130839527E-1,9.730035782E0,-1.562216580E-1,9.733622465E0
2.967450530E0,1.987187415E-1,9.725247383E0,-1.514332592E-1,9.728456087E0
2.972418238E0,1.604115069E-1,9.758766174E0,-1.562216580E-1,9.761334658E0
2.977385947E0,1.316810995E-1,9.782708168E0,-1.657984704E-1,9.784999139E0
2.982353655E0,1.173158810E-1,9.806650162E0,-1.705868691E-1,9.808835318E0
2.987321363E0,9.337386489E-2,9.840168953E0,-1.801636815E-1,9.842261054E0
2.992289072E0,6.943184882E-2,9.873687744E0,-1.993172914E-1,9.875943390E0
2.997256780E0,4.548983276E-2,9.892841339E0,-2.088941038E-1,9.895151127E0
3.002224488E0,3.112462163E-2,9.916783333E0,-2.184709013E-1,9.919238375E0
3.007192197E0,1.675941236E-2,9.950302124E0,-2.184709013E-1,9.952714342E0
3.012159905E0,2.394201700E-3,9.974244118E0,-2.328361124E-1,9.976961667E0
3.017127613E0,-1.197100803E-2,1.000776291E1,-2.280477136E-1,1.001036800E1
3.022095322E0,-3.112462163E-2,1.004128170E1,-2.472013235E-1,1.004437233E1
3.027063030E0,-4.070143029E-2,1.005564690E1,-2.472013235E-1,1.005876730E1
3.032030738E0,-3.591302410E-2,1.007480049E1,-2.424129248E-1,1.007778045E1
3.036998447E0,-4.548983276E-2,1.009395409E1,-2.424129248E-1,1.009696699E1
3.041966155E0,-4.548983276E-2,1.012268448E1,-2.519897223E-1,1.012592263E1
3.046933863E0,-4.070143029E-2,1.014662647E1,-2.376245260E-1,1.014949017E1
3.051901572E0,-4.070143029E-2,1.015620327E1,-2.424129248E-1,1.015917740E1
3.056869280E0,-2.633621916E-2,1.017056847E1,-2.376245260E-1,1.017337810E1
3.061836988E0,-1.675941236E-2,1.018493366E1,-2.376245260E-1,1.018771908E1
