Time(s),CH1V,CH2V
-1.428000e-03,4.981067e+00,4.934134e+00
-1.426000e-03,4.927733e+00,4.889867e+00
-1.424000e-03,4.923467e+00,4.929600e+00
-1.422000e-03,4.901067e+00,4.903200e+00
-1.420000e-03,4.941067e+00,4.934134e+00
-1.418000e-03,4.950133e+00,4.894400e+00
-1.416000e-03,4.945600e+00,4.920800e+00
-1.414000e-03,4.932267e+00,4.898667e+00
-1.412000e-03,4.950133e+00,4.934134e+00
-1.410000e-03,4.941067e+00,4.920800e+00
-1.408000e-03,4.954400e+00,4.934134e+00
-1.406000e-03,4.932267e+00,4.934134e+00
-1.404000e-03,4.941067e+00,4.951734e+00
-1.402000e-03,4.936800e+00,4.925333e+00
-1.400000e-03,4.945600e+00,4.947467e+00
-1.398000e-03,4.927733e+00,4.934134e+00
-1.396000e-03,4.945600e+00,4.956267e+00
-1.394000e-03,4.927733e+00,4.938667e+00
-1.392000e-03,4.954400e+00,4.934134e+00
-1.390000e-03,4.927733e+00,4.916533e+00
-1.388000e-03,4.963467e+00,4.956267e+00
-1.386000e-03,4.918933e+00,4.925333e+00
-1.384000e-03,4.945600e+00,4.956267e+00
-1.382000e-03,4.954400e+00,4.907733e+00
-1.380000e-03,4.963467e+00,4.938667e+00
-1.378000e-03,4.936800e+00,4.925333e+00
-1.376000e-03,4.950133e+00,4.934134e+00
-1.374000e-03,4.927733e+00,4.907733e+00
-1.372000e-03,4.963467e+00,4.934134e+00
-1.370000e-03,4.936800e+00,4.903200e+00
-1.368000e-03,4.945600e+00,4.934134e+00
-1.366000e-03,4.927733e+00,4.938667e+00
-1.364000e-03,4.923467e+00,4.934134e+00
-1.362000e-03,4.927733e+00,4.912000e+00
-1.360000e-03,4.950133e+00,4.956267e+00
-1.358000e-03,4.927733e+00,4.916533e+00
-1.356000e-03,4.932267e+00,4.951734e+00
-1.354000e-03,4.918933e+00,4.920800e+00
-1.352000e-03,4.945600e+00,4.942934e+00
-1.350000e-03,4.932267e+00,4.925333e+00
-1.348000e-03,4.950133e+00,4.942934e+00
-1.346000e-03,4.918933e+00,4.925333e+00
-1.344000e-03,4.972267e+00,4.951734e+00
-1.342000e-03,4.936800e+00,4.925333e+00
-1.340000e-03,4.954400e+00,4.965067e+00
-1.338000e-03,4.936800e+00,4.925333e+00
-1.336000e-03,4.932267e+00,4.942934e+00
-1.334000e-03,4.954400e+00,4.916533e+00
-1.332000e-03,4.945600e+00,4.934134e+00
-1.330000e-03,4.914400e+00,4.916533e+00
-1.328000e-03,4.945600e+00,4.916533e+00
-1.326000e-03,4.910133e+00,4.912000e+00
-1.324000e-03,4.967733e+00,4.942934e+00
-1.322000e-03,4.958933e+00,4.903200e+00
-1.320000e-03,4.932267e+00,4.938667e+00
-1.318000e-03,4.932267e+00,4.912000e+00
-1.316000e-03,4.941067e+00,4.934134e+00
-1.314000e-03,4.936800e+00,4.942934e+00
-1.312000e-03,4.941067e+00,4.951734e+00
-1.310000e-03,4.927733e+00,4.912000e+00
-1.308000e-03,4.950133e+00,4.947467e+00
-1.306000e-03,4.950133e+00,4.925333e+00
-1.304000e-03,4.958933e+00,4.934134e+00
-1.302000e-03,4.945600e+00,4.912000e+00
-1.300000e-03,4.941067e+00,4.934134e+00
-1.298000e-03,4.927733e+00,4.925333e+00
-1.296000e-03,4.945600e+00,4.934134e+00
-1.294000e-03,4.936800e+00,4.894400e+00
-1.292000e-03,4.945600e+00,4.934134e+00
-1.290000e-03,4.950133e+00,4.925333e+00
-1.288000e-03,4.945600e+00,4.942934e+00
-1.286000e-03,4.914400e+00,4.916533e+00
-1.284000e-03,4.954400e+00,4.934134e+00
-1.282000e-03,4.936800e+00,4.938667e+00
-1.280000e-03,4.950133e+00,4.947467e+00
-1.278000e-03,4.936800e+00,4.916533e+00
-1.276000e-03,4.958933e+00,4.934134e+00
-1.274000e-03,4.932267e+00,4.916533e+00
-1.272000e-03,4.954400e+00,4.934134e+00
-1.270000e-03,4.927733e+00,4.916533e+00
-1.268000e-03,4.954400e+00,4.947467e+00
-1.266000e-03,4.927733e+00,4.912000e+00
-1.264000e-03,4.958933e+00,4.942934e+00
-1.262000e-03,4.918933e+00,4.916533e+00
-1.260000e-03,4.932267e+00,4.942934e+00
-1.258000e-03,4.936800e+00,4.929600e+00
-1.256000e-03,4.945600e+00,4.942934e+00
-1.254000e-03,4.941067e+00,4.934134e+00
-1.252000e-03,4.941067e+00,4.956267e+00
-1.250000e-03,4.936800e+00,4.916533e+00
-1.248000e-03,4.945600e+00,4.951734e+00
-1.246000e-03,4.950133e+00,4.925333e+00
-1.244000e-03,4.941067e+00,4.951734e+00
-1.242000e-03,4.918933e+00,4.912000e+00
-1.240000e-03,4.954400e+00,4.929600e+00
-1.238000e-03,4.918933e+00,4.916533e+00
-1.236000e-03,4.958933e+00,4.956267e+00
-1.234000e-03,4.950133e+00,4.916533e+00
-1.232000e-03,4.950133e+00,4.929600e+00
-1.230000e-03,4.950133e+00,4.938667e+00
-1.228000e-03,4.941067e+00,4.929600e+00
-1.226000e-03,4.918933e+00,4.925333e+00
-1.224000e-03,4.954400e+00,4.934134e+00
-1.222000e-03,4.914400e+00,4.912000e+00
-1.220000e-03,4.932267e+00,4.951734e+00
-1.218000e-03,4.918933e+00,4.925333e+00
-1.216000e-03,4.932267e+00,4.951734e+00
-1.214000e-03,4.954400e+00,4.894400e+00
-1.212000e-03,4.932267e+00,4.942934e+00
-1.210000e-03,4.941067e+00,4.920800e+00
-1.208000e-03,4.945600e+00,4.934134e+00
-1.206000e-03,4.950133e+00,4.934134e+00
-1.204000e-03,4.936800e+00,4.947467e+00
-1.202000e-03,4.923467e+00,4.920800e+00
-1.200000e-03,4.954400e+00,4.929600e+00
-1.198000e-03,4.945600e+00,4.907733e+00
-1.196000e-03,4.936800e+00,4.947467e+00
-1.194000e-03,4.927733e+00,4.925333e+00
-1.192000e-03,4.941067e+00,4.934134e+00
-1.190000e-03,4.918933e+00,4.929600e+00
-1.188000e-03,4.941067e+00,4.934134e+00
-1.186000e-03,4.918933e+00,4.925333e+00
-1.184000e-03,4.963467e+00,4.942934e+00
-1.182000e-03,4.936800e+00,4.920800e+00
-1.180000e-03,4.963467e+00,4.942934e+00
-1.178000e-03,4.932267e+00,4.907733e+00
-1.176000e-03,4.945600e+00,4.956267e+00
-1.174000e-03,4.927733e+00,4.938667e+00
-1.172000e-03,4.967733e+00,4.969333e+00
-1.170000e-03,4.927733e+00,4.925333e+00
-1.168000e-03,4.963467e+00,4.956267e+00
-1.166000e-03,4.963467e+00,4.916533e+00
-1.164000e-03,4.950133e+00,4.942934e+00
-1.162000e-03,4.932267e+00,4.934134e+00
-1.160000e-03,4.945600e+00,4.947467e+00
-1.158000e-03,4.941067e+00,4.938667e+00
-1.156000e-03,4.932267e+00,4.929600e+00
-1.154000e-03,4.927733e+00,4.916533e+00
-1.152000e-03,4.945600e+00,4.942934e+00
-1.150000e-03,4.932267e+00,4.925333e+00
-1.148000e-03,4.945600e+00,4.934134e+00
-1.146000e-03,4.941067e+00,4.920800e+00
-1.144000e-03,4.945600e+00,4.929600e+00
-1.142000e-03,4.941067e+00,4.925333e+00
-1.140000e-03,4.936800e+00,4.947467e+00
-1.138000e-03,4.923467e+00,4.925333e+00
-1.136000e-03,4.932267e+00,4.925333e+00
-1.134000e-03,4.923467e+00,4.925333e+00
-1.132000e-03,4.941067e+00,4.929600e+00
-1.130000e-03,4.936800e+00,4.916533e+00
-1.128000e-03,4.958933e+00,4.934134e+00
-1.126000e-03,4.936800e+00,4.925333e+00
-1.124000e-03,4.945600e+00,4.925333e+00
-1.122000e-03,4.923467e+00,4.912000e+00
-1.120000e-03,4.950133e+00,4.934134e+00
-1.118000e-03,4.936800e+00,4.916533e+00
-1.116000e-03,4.958933e+00,4.956267e+00
-1.114000e-03,4.950133e+00,4.934134e+00
-1.112000e-03,4.950133e+00,4.942934e+00
-1.110000e-03,4.923467e+00,4.916533e+00
-1.108000e-03,4.950133e+00,4.942934e+00
-1.106000e-03,4.932267e+00,4.916533e+00
-1.104000e-03,4.941067e+00,4.951734e+00
-1.102000e-03,4.927733e+00,4.925333e+00
-1.100000e-03,4.950133e+00,4.956267e+00
-1.098000e-03,4.936800e+00,4.929600e+00
-1.096000e-03,4.963467e+00,4.947467e+00
-1.094000e-03,4.936800e+00,4.916533e+00
-1.092000e-03,4.945600e+00,4.942934e+00
-1.090000e-03,4.936800e+00,4.925333e+00
-1.088000e-03,4.941067e+00,4.942934e+00
-1.086000e-03,4.936800e+00,4.907733e+00
-1.084000e-03,4.950133e+00,4.951734e+00
-1.082000e-03,4.941067e+00,4.934134e+00
-1.080000e-03,4.945600e+00,4.942934e+00
-1.078000e-03,4.950133e+00,4.916533e+00
-1.076000e-03,4.936800e+00,4.969333e+00
-1.074000e-03,4.941067e+00,4.925333e+00
-1.072000e-03,4.958933e+00,4.947467e+00
-1.070000e-03,4.941067e+00,4.903200e+00
-1.068000e-03,4.950133e+00,4.951734e+00
-1.066000e-03,4.927733e+00,4.916533e+00
-1.064000e-03,4.945600e+00,4.938667e+00
-1.062000e-03,4.923467e+00,4.925333e+00
-1.060000e-03,4.950133e+00,4.942934e+00
-1.058000e-03,4.936800e+00,4.942934e+00
-1.056000e-03,4.945600e+00,4.934134e+00
-1.054000e-03,4.927733e+00,4.934134e+00
-1.052000e-03,4.941067e+00,4.951734e+00
-1.050000e-03,4.941067e+00,4.916533e+00
-1.048000e-03,4.945600e+00,4.956267e+00
-1.046000e-03,4.941067e+00,4.920800e+00
-1.044000e-03,4.941067e+00,4.934134e+00
-1.042000e-03,4.941067e+00,4.934134e+00
-1.040000e-03,4.945600e+00,4.934134e+00
-1.038000e-03,4.927733e+00,4.903200e+00
-1.036000e-03,4.963467e+00,4.938667e+00
-1.034000e-03,4.936800e+00,4.907733e+00
-1.032000e-03,4.963467e+00,4.934134e+00
-1.030000e-03,4.932267e+00,4.925333e+00
-1.028000e-03,4.941067e+00,4.956267e+00
-1.026000e-03,4.932267e+00,4.929600e+00
-1.024000e-03,4.954400e+00,4.942934e+00
-1.022000e-03,1.520000e-02,4.850133e+00
-1.020000e-03,5.066667e-02,4.580800e+00
-1.018000e-03,5.066667e-02,4.059733e+00
-1.016000e-03,9.066667e-02,3.489867e+00
-1.014000e-03,7.306667e-02,2.787733e+00
-1.012000e-03,1.264000e-01,2.138400e+00
-1.010000e-03,6.400000e-02,1.462667e+00
-1.008000e-03,9.066667e-02,8.706667e-01
-1.006000e-03,6.853333e-02,3.098667e-01
-1.004000e-03,1.040000e-01,-1.229333e-01
-1.002000e-03,3.306667e-02,-5.381333e-01
-1.000000e-03,4.186667e-02,-8.032000e-01
-9.980000e-04,1.520000e-02,-1.010667e+00
-9.960000e-04,2.853333e-02,-1.090133e+00
-9.940000e-04,-2.666667e-03,-1.147733e+00
-9.920000e-04,-6.933333e-03,-1.112267e+00
-9.900000e-04,-1.600000e-02,-1.054933e+00
-9.880000e-04,1.866667e-03,-9.357333e-01
-9.860000e-04,-2.053333e-02,-7.810667e-01
-9.840000e-04,-3.386667e-02,-6.397333e-01
-9.820000e-04,-1.146667e-02,-4.762667e-01
-9.800000e-04,-4.720000e-02,-2.997333e-01
-9.780000e-04,-4.266667e-02,-1.450667e-01
-9.760000e-04,-1.146667e-02,-2.133333e-02
-9.740000e-04,-2.053333e-02,6.693333e-02
-9.720000e-04,6.400000e-03,2.040000e-01
-9.700000e-04,-1.146667e-02,2.304000e-01
-9.680000e-04,1.066667e-02,2.701333e-01
-9.660000e-04,-2.666667e-03,2.965333e-01
-9.640000e-04,-6.933333e-03,3.010667e-01
-9.620000e-04,1.066667e-02,2.656000e-01
-9.600000e-04,6.400000e-03,2.789333e-01
-9.580000e-04,-6.933333e-03,2.170667e-01
-9.560000e-04,6.400000e-03,1.994667e-01
-9.540000e-04,6.400000e-03,1.333333e-01
-9.520000e-04,1.520000e-02,1.112000e-01
-9.500000e-04,-3.386667e-02,4.480000e-02
-9.480000e-04,6.400000e-03,3.600000e-02
-9.460000e-04,6.400000e-03,-2.133333e-02
-9.440000e-04,1.866667e-03,-8.000000e-03
-9.420000e-04,-1.600000e-02,-4.800000e-02
-9.400000e-04,1.973333e-02,-4.346667e-02
-9.380000e-04,-1.146667e-02,-5.680000e-02
-9.360000e-04,-6.933333e-03,-4.800000e-02
-9.340000e-04,-2.666667e-03,-8.773334e-02
-9.320000e-04,-6.933333e-03,-4.800000e-02
-9.300000e-04,-2.666667e-03,-5.680000e-02
-9.280000e-04,-2.666667e-03,-2.133333e-02
-9.260000e-04,1.973333e-02,-3.466667e-02
-9.240000e-04,3.306667e-02,5.066667e-03
-9.220000e-04,-2.053333e-02,-1.706667e-02
-9.200000e-04,6.400000e-03,8.000000e-04
-9.180000e-04,1.066667e-02,3.173333e-02
-9.160000e-04,3.733333e-02,2.720000e-02
-9.140000e-04,-2.666667e-03,3.600000e-02
-9.120000e-04,2.853333e-02,4.053333e-02
-9.100000e-04,1.520000e-02,2.720000e-02
-9.080000e-04,-2.666667e-03,3.173333e-02
