"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.581220124E0,3.280056417E-1,9.730035782E0,1.502361596E-1,9.736721980E0
1.586187885E0,3.806780577E-1,9.715670586E0,1.502361596E-1,9.724286175E0
1.591155645E0,4.333505034E-1,9.682151794E0,1.502361596E-1,9.693009178E0
1.596123406E0,4.764461517E-1,9.667786598E0,1.454477459E-1,9.680612258E0
1.601091166E0,5.339069963E-1,9.634267807E0,1.406593472E-1,9.650075539E0
1.606058926E0,5.913678408E-1,9.619902611E0,1.454477459E-1,9.639159570E0
1.611026687E0,6.296750307E-1,9.591172218E0,1.406593472E-1,9.612848705E0
1.615994447E0,6.727706790E-1,9.567230225E0,1.310825497E-1,9.591751518E0
1.620962208E0,7.158663273E-1,9.548076630E0,1.358709484E-1,9.575839015E0
1.625929968E0,7.350199223E-1,9.533711433E0,1.262941360E-1,9.562837350E0
1.630897728E0,7.685387731E-1,9.519346237E0,1.262941360E-1,9.551154634E0
1.635865489E0,7.924807668E-1,9.500192642E0,1.119289324E-1,9.533845714E0
1.640833249E0,8.068459630E-1,9.485827446E0,1.119289324E-1,9.520737935E0
1.645801010E0,8.164227605E-1,9.481039047E0,1.119289324E-1,9.516783891E0
1.650768770E0,8.212111592E-1,9.476250648E0,1.119289324E-1,9.512425674E0
1.655736531E0,8.164227605E-1,9.485827446E0,1.071405262E-1,9.521499228E0
1.660704291E0,8.164227605E-1,9.485827446E0,9.277531505E-2,9.521348419E0
1.665672051E0,8.020575643E-1,9.476250648E0,9.756372124E-2,9.510633069E0
1.670639812E0,7.781155705E-1,9.495404243E0,9.756372124E-2,9.527732378E0
1.675607572E0,7.637503147E-1,9.509769440E0,9.756372124E-2,9.540888220E0
1.680575333E0,7.350199223E-1,9.514557838E0,1.023521200E-1,9.543455407E0
1.685543093E0,7.015010715E-1,9.557653427E0,9.277531505E-2,9.583811874E0
1.690510853E0,6.679822803E-1,9.576807022E0,1.023521200E-1,9.600620242E0
1.695478614E0,6.344634295E-1,9.591172218E0,1.119289324E-1,9.612786092E0
1.700446374E0,5.722141862E-1,9.615114212E0,1.023521200E-1,9.632669741E0
1.705414135E0,5.291185975E-1,9.643844604E0,1.167173311E-1,9.659054207E0
1.710381895E0,4.812345505E-1,9.686940193E0,1.167173311E-1,9.699588648E0
1.715349656E0,4.285621047E-1,9.710882187E0,1.215057373E-1,9.721093661E0
1.720317416E0,3.711012602E-1,9.734824181E0,1.215057373E-1,9.742652699E0
1.725285176E0,3.088520169E-1,9.758766174E0,1.310825497E-1,9.764532219E0
1.730252937E0,2.466027737E-1,9.797073364E0,1.406593472E-1,9.801185871E0
1.735220697E0,1.939303428E-1,9.825803757E0,1.454477459E-1,9.828793593E0
1.740188458E0,1.268926859E-1,9.844957352E0,1.502361596E-1,9.846921240E0
1.745156218E0,6.464344263E-2,9.864110947E0,1.646013707E-1,9.865695979E0
1.750123978E0,2.394201700E-3,9.897629738E0,1.598129570E-1,9.898920160E0
1.755091739E0,-6.943184882E-2,9.897629738E0,1.693897694E-1,9.899322608E0
1.760059499E0,-1.077390760E-1,9.921571732E0,1.789665818E-1,9.923770572E0
1.765027260E0,-1.747767180E-1,9.935936928E0,1.741781682E-1,9.939000330E0
1.769995020E0,-2.178723514E-1,9.955090523E0,1.885433793E-1,9.959259224E0
1.774962781E0,-2.705447972E-1,9.950302124E0,1.933317930E-1,9.955856770E0
1.779930541E0,-3.184288144E-1,9.969455719E0,1.981201917E-1,9.976507197E0
1.784898301E0,-3.615244627E-1,9.979032516E0,2.076970041E-1,9.987738881E0
1.789866062E0,-3.998316824E-1,9.974244118E0,2.029085904E-1,9.984316851E0
1.794833822E0,-4.333505034E-1,9.979032516E0,2.076970041E-1,9.990596612E0
1.799801583E0,-4.525041282E-1,9.988609314E0,2.076970041E-1,1.000101065E1
1.804769343E0,-4.860229492E-1,9.998186111E0,2.124854028E-1,1.001224719E1
1.809737103E0,-5.099649429E-1,1.000776291E1,2.172738016E-1,1.002310284E1
1.814704864E0,-5.147533417E-1,9.998186111E0,2.172738016E-1,1.001378572E1
1.819672624E0,-5.195417404E-1,9.998186111E0,2.124854028E-1,1.001393026E1
1.824640385E0,-5.291185975E-1,1.001255131E1,2.076970041E-1,1.002867330E1
1.829608145E0,-5.339069963E-1,1.000776291E1,2.220622003E-1,1.002445444E1
1.834575906E0,-5.339069963E-1,1.000297451E1,2.124854028E-1,1.001946634E1
1.839543666E0,-5.051765442E-1,1.000776291E1,2.172738016E-1,1.002286035E1
1.844511426E0,-5.003881454E-1,1.002212811E1,2.172738016E-1,1.003696408E1
1.849479187E0,-4.764461517E-1,1.001255131E1,2.076970041E-1,1.002603225E1
1.854446947E0,-4.429273009E-1,1.000776291E1,1.981201917E-1,1.001951868E1
1.859414708E0,-4.141969085E-1,1.001733971E1,2.029085904E-1,1.002795222E1
1.864382468E0,-3.854664862E-1,1.001255131E1,1.837549806E-1,1.002165326E1
1.869350228E0,-3.280056417E-1,1.000776291E1,1.837549806E-1,1.001482262E1
1.874317989E0,-2.849099934E-1,1.000776291E1,1.693897694E-1,1.001325047E1
1.879285749E0,-2.418143749E-1,1.000297451E1,1.789665818E-1,1.000749730E1
1.884253510E0,-1.987187415E-1,1.000297451E1,1.550245583E-1,1.000614915E1
1.889221270E0,-1.412578970E-1,9.988609314E0,1.550245583E-1,9.990810900E0
1.894189031E0,-9.337386489E-2,9.969455719E0,1.358709484E-1,9.970818769E0
1.899156791E0,-2.633621916E-2,9.959878922E0,1.406593472E-1,9.960906926E0
1.904124551E0,2.154781483E-2,9.945513725E0,1.262941360E-1,9.946338913E0
1.909092312E0,8.858546615E-2,9.931148529E0,1.215057373E-1,9.932286853E0
1.914060072E0,1.460463107E-1,9.916783333E0,1.167173311E-1,9.918545464E0
1.919027833E0,2.035071403E-1,9.892841339E0,1.167173311E-1,9.895622661E0
1.923995593E0,2.705447972E-1,9.878476143E0,9.756372124E-2,9.882661791E0
1.928963353E0,3.280056417E-1,9.844957352E0,9.756372124E-2,9.850903087E0
1.933931114E0,3.854664862E-1,9.825803757E0,8.798690885E-2,9.833755416E0
1.938898874E0,4.285621047E-1,9.797073364E0,7.841010392E-2,9.806755841E0
1.943866635E0,4.860229492E-1,9.777919769E0,7.362170517E-2,9.790268305E0
1.948834395E0,5.339069963E-1,9.753977776E0,7.841010392E-2,9.768893861E0
1.953802156E0,5.674257874E-1,9.730035782E0,6.404489279E-2,9.746777421E0
1.958769916E0,6.153098345E-1,9.706093788E0,6.883329898E-2,9.725821345E0
1.963737676E0,6.440402865E-1,9.686940193E0,5.446808785E-2,9.708479025E0
1.968705437E0,6.775590777E-1,9.662998199E0,5.446808785E-2,9.686877065E0
1.973673197E0,7.015010715E-1,9.643844604E0,4.967968538E-2,9.669452445E0
1.978640958E0,7.110779285E-1,9.639056206E0,5.446808785E-2,9.665402378E0
1.983608718E0,7.302315235E-1,9.619902611E0,4.489128292E-2,9.647682600E0
1.988576478E0,7.493851185E-1,9.605537415E0,4.489128292E-2,9.634829646E0
1.993544239E0,7.493851185E-1,9.600749016E0,4.010287672E-2,9.630034681E0
1.998511999E0,7.493851185E-1,9.605537415E0,4.967968538E-2,9.634853146E0
2.003479760E0,7.445967197E-1,9.600749016E0,4.489128292E-2,9.629684375E0
2.008447520E0,7.206547260E-1,9.600749016E0,5.446808785E-2,9.627912114E0
2.013415281E0,7.062895298E-1,9.610325813E0,4.967968538E-2,9.636372513E0
2.018383041E0,6.823474765E-1,9.619902611E0,5.925649032E-2,9.644254023E0
2.023350801E0,6.584054828E-1,9.634267807E0,5.925649032E-2,9.656921108E0
2.028318562E0,6.200982332E-1,9.653421402E0,6.883329898E-2,9.673562147E0
2.033286322E0,5.913678408E-1,9.672574997E0,6.404489279E-2,9.690847473E0
2.038254135E0,5.386953950E-1,9.696516991E0,6.883329898E-2,9.711713160E0
2.043221947E0,4.908113480E-1,9.715670586E0,7.362170517E-2,9.728338546E0
2.048189760E0,4.429273009E-1,9.749189377E0,7.841010392E-2,9.759560761E0
2.053157572E0,3.998316824E-1,9.763554573E0,7.841010392E-2,9.772052569E0
2.058125385E0,3.375824392E-1,9.797073364E0,9.756372124E-2,9.803373250E0
2.063093197E0,2.896983922E-1,9.835380554E0,1.023521200E-1,9.840178442E0
2.068061010E0,2.178723514E-1,9.849745750E0,1.023521200E-1,9.852686723E0
2.073028822E0,1.651999205E-1,9.868899345E0,1.119289324E-1,9.870916543E0
2.077996635E0,9.816227108E-2,9.892841339E0,1.215057373E-1,9.894074451E0
2.082964447E0,4.070143029E-2,9.916783333E0,1.167173311E-1,9.917553691E0
2.087932260E0,-1.675941236E-2,9.926360130E0,1.262941360E-1,9.927177672E0
2.092900072E0,-7.900865376E-2,9.955090523E0,1.310825497E-1,9.956266987E0
2.097867885E0,-1.460463107E-1,9.959878922E0,1.406593472E-1,9.961942718E0
2.102835697E0,-1.843535304E-1,9.974244118E0,1.406593472E-1,9.976939260E0
2.107803510E0,-2.561795712E-1,9.983820915E0,1.550245583E-1,9.988310200E0
2.112771322E0,-3.040636182E-1,9.993397713E0,1.550245583E-1,9.999224227E0
2.117739135E0,-3.519476354E-1,9.998186111E0,1.646013707E-1,1.000573267E1
2.122706947E0,-3.998316824E-1,1.000297451E1,1.598129570E-1,1.001223774E1
2.127674760E0,-4.525041282E-1,1.000776291E1,1.502361596E-1,1.001911420E1
2.132642572E0,-4.812345505E-1,1.000776291E1,1.598129570E-1,1.002060105E1
2.137610385E0,-5.099649429E-1,1.000776291E1,1.693897694E-1,1.002217918E1
2.142578197E0,-5.482721925E-1,1.002691650E1,1.598129570E-1,1.004316669E1
2.147546010E0,-5.626373887E-1,9.998186111E0,1.646013707E-1,1.001535721E1
2.152513822E0,-5.817909837E-1,1.000776291E1,1.693897694E-1,1.002609057E1
2.157481635E0,-5.961562395E-1,9.998186111E0,1.693897694E-1,1.001737594E1
2.162449447E0,-6.057330370E-1,9.998186111E0,1.693897694E-1,1.001795044E1
2.167417260E0,-6.105214357E-1,9.993397713E0,1.837549806E-1,1.001371560E1
2.172385072E0,-5.961562395E-1,1.000297451E1,1.741781682E-1,1.002223724E1
2.177352885E0,-6.009446383E-1,1.000297451E1,1.646013707E-1,1.002236135E1
2.182320697E0,-5.674257874E-1,9.998186111E0,1.789665818E-1,1.001587373E1
2.187288458E0,-5.626373887E-1,9.993397713E0,1.646013707E-1,1.001057702E1
2.192256218E0,-5.434837937E-1,1.000297451E1,1.646013707E-1,1.001908016E1
2.197223978E0,-5.243301988E-1,9.979032516E0,1.693897694E-1,9.994233588E0
2.202191739E0,-4.812345505E-1,9.993397713E0,1.646013707E-1,1.000633190E1
2.207159499E0,-4.381389022E-1,9.979032516E0,1.693897694E-1,9.990082510E0
2.212127260E0,-4.046200812E-1,9.988609314E0,1.741781682E-1,9.998318432E0
2.217095020E0,-3.663128614E-1,9.964667320E0,1.693897694E-1,9.972836748E0
2.222062781E0,-3.088520169E-1,9.959878922E0,1.550245583E-1,9.965872281E0
2.227030541E0,-2.561795712E-1,9.935936928E0,1.550245583E-1,9.940447838E0
2.231998301E0,-2.130839527E-1,9.940725327E0,1.598129570E-1,9.944293085E0
2.236966062E0,-1.556231081E-1,9.921571732E0,1.598129570E-1,9.924079018E0
2.241933822E0,-1.029506698E-1,9.907206535E0,1.502361596E-1,9.908880415E0
2.246901583E0,-3.591302410E-2,9.888052940E0,1.502361596E-1,9.889259406E0
2.251869343E0,2.154781483E-2,9.873687744E0,1.502361596E-1,9.874854170E0
2.256837103E0,8.379705995E-2,9.854534149E0,1.502361596E-1,9.856035519E0
2.261804864E0,1.412578970E-1,9.830592155E0,1.550245583E-1,9.832829122E0
2.266772624E0,1.987187415E-1,9.797073364E0,1.502361596E-1,9.800240127E0
2.271740385E0,2.513911724E-1,9.777919769E0,1.502361596E-1,9.782304608E0
2.276708145E0,3.088520169E-1,9.753977776E0,1.502361596E-1,9.760022690E0
2.281675906E0,3.615244627E-1,9.730035782E0,1.502361596E-1,9.737908767E0
2.286643666E0,4.046200812E-1,9.701305389E0,1.502361596E-1,9.710901841E0
2.291611426E0,4.572925270E-1,9.667786598E0,1.550245583E-1,9.679837126E0
2.296579187E0,4.955997467E-1,9.648633003E0,1.502361596E-1,9.662520833E0
2.301546947E0,5.482721925E-1,9.619902611E0,1.598129570E-1,9.636839151E0
2.306514708E0,5.722141862E-1,9.605537415E0,1.598129570E-1,9.623893094E0
2.311482468E0,6.057330370E-1,9.586383820E0,1.598129570E-1,9.606831290E0
2.316450228E0,6.344634295E-1,9.572018623E0,1.646013707E-1,9.594434740E0
2.321417989E0,6.536170840E-1,9.562441826E0,1.646013707E-1,9.586167252E0
2.326385749E0,6.631938815E-1,9.538499832E0,1.693897694E-1,9.563027662E0
2.331353510E0,6.679822803E-1,9.524134636E0,1.693897694E-1,9.549033133E0
2.336321270E0,6.823474765E-1,9.519346237E0,1.789665818E-1,9.545448125E0
2.341289031E0,6.823474765E-1,9.514557838E0,1.885433793E-1,9.540857275E0
2.346256791E0,6.727706790E-1,9.514557838E0,1.837549806E-1,9.540083707E0
2.351224551E0,6.584054828E-1,9.519346237E0,1.837549806E-1,9.543857525E0
2.356192312E0,6.344634295E-1,9.524134636E0,1.885433793E-1,9.547106002E0
2.361160072E0,6.248866320E-1,9.538499832E0,1.789665818E-1,9.560621914E0
2.366127833E0,5.913678408E-1,9.543288231E0,1.981201917E-1,9.563645633E0
2.371095593E0,5.674257874E-1,9.562441826E0,1.933317930E-1,9.581213017E0
2.376063353E0,5.339069963E-1,9.586383820E0,2.029085904E-1,9.603383951E0
2.381031114E0,5.003881454E-1,9.610325813E0,2.029085904E-1,9.625482971E0
2.385998874E0,4.477157295E-1,9.629479408E0,1.885433793E-1,9.641725554E0
2.390966635E0,4.094084799E-1,9.653421402E0,1.933317930E-1,9.664033177E0
2.395934395E0,3.471592367E-1,9.672574997E0,2.029085904E-1,9.680929630E0
2.400902156E0,2.992752194E-1,9.706093788E0,1.789665818E-1,9.712355601E0
2.405869916E0,2.370259613E-1,9.734824181E0,1.885433793E-1,9.739534472E0
2.410837676E0,1.843535304E-1,9.758766174E0,1.885433793E-1,9.762328210E0
2.415805437E0,1.316810995E-1,9.777919769E0,1.789665818E-1,9.780443955E0
2.420773197E0,6.943184882E-2,9.811438560E0,1.885433793E-1,9.813495606E0
2.425740958E0,7.182605099E-3,9.816226959E0,1.837549806E-1,9.817949338E0
2.430708718E0,-4.548983276E-2,9.840168953E0,1.693897694E-1,9.841731923E0
2.435676478E0,-1.125274822E-1,9.868899345E0,1.598129570E-1,9.870834661E0
2.440644239E0,-1.747767180E-1,9.868899345E0,1.693897694E-1,9.871900227E0
2.445611999E0,-2.274491638E-1,9.873687744E0,1.502361596E-1,9.877449757E0
2.450579760E0,-2.801215947E-1,9.888052940E0,1.502361596E-1,9.893160767E0
2.455547520E0,-3.327940404E-1,9.897629738E0,1.406593472E-1,9.904221895E0
2.460515281E0,-3.711012602E-1,9.907206535E0,1.358709484E-1,9.915085395E0
2.465483041E0,-4.189853072E-1,9.916783333E0,1.310825497E-1,9.926496008E0
2.470450801E0,-4.620809257E-1,9.921571732E0,1.262941360E-1,9.933129145E0
2.475418562E0,-5.099649429E-1,9.916783333E0,1.215057373E-1,9.930630371E0
2.480386322E0,-5.291185975E-1,9.921571732E0,1.119289324E-1,9.936301133E0
2.485354083E0,-5.626373887E-1,9.916783333E0,1.167173311E-1,9.933417108E0
2.490321843E0,-5.865794420E-1,9.916783333E0,1.167173311E-1,9.934801963E0
2.495289603E0,-5.961562395E-1,9.921571732E0,1.119289324E-1,9.940096376E0
2.500257364E0,-6.200982332E-1,9.921571732E0,1.071405262E-1,9.941508263E0
2.505225124E0,-6.153098345E-1,9.921571732E0,1.071405262E-1,9.941210737E0
2.510192885E0,-6.296750307E-1,9.921571732E0,9.277531505E-2,9.941965778E0
2.515160645E0,-6.153098345E-1,9.921571732E0,9.756372124E-2,9.941112136E0
2.520128406E0,-6.200982332E-1,9.921571732E0,1.023521200E-1,9.941457811E0
2.525096166E0,-6.057330370E-1,9.921571732E0,1.071405262E-1,9.940622578E0
2.530063926E0,-5.817909837E-1,9.931148529E0,8.319851011E-2,9.948523199E0
2.535031687E0,-5.626373887E-1,9.931148529E0,9.756372124E-2,9.947551991E0
2.539999447E0,-5.339069963E-1,9.916783333E0,1.023521200E-1,9.931672785E0
2.544967208E0,-5.051765442E-1,9.911994934E0,1.023521200E-1,9.925387794E0
2.549934968E0,-4.668693244E-1,9.911994934E0,1.119289324E-1,9.923615199E0
2.554902728E0,-4.285621047E-1,9.911994934E0,1.215057373E-1,9.921999430E0
2.559870489E0,-3.854664862E-1,9.911994934E0,1.215057373E-1,9.920231430E0
2.564838249E0,-3.423708379E-1,9.902418137E0,1.358709484E-1,9.909266555E0
2.569806010E0,-2.992752194E-1,9.892841339E0,1.358709484E-1,9.898299669E0
2.574773770E0,-2.466027737E-1,9.883264542E0,1.406593472E-1,9.887341199E0
2.579741531E0,-1.795651317E-1,9.873687744E0,1.550245583E-1,9.876537142E0
2.584709291E0,-1.316810995E-1,9.864110947E0,1.598129570E-1,9.866284248E0
2.589677051E0,-6.943184882E-2,9.849745750E0,1.598129570E-1,9.851286835E0
2.594644812E0,-1.675941236E-2,9.830592155E0,1.741781682E-1,9.832149360E0
2.599612572E0,4.548983276E-2,9.821015358E0,1.837549806E-1,9.822839604E0
2.604580333E0,1.029506698E-1,9.792284966E0,1.981201917E-1,9.794830029E0
2.609548093E0,1.651999205E-1,9.782708168E0,1.981201917E-1,9.786108610E0
2.614515853E0,2.178723514E-1,9.753977776E0,2.076970041E-1,9.758621258E0
2.619483614E0,2.705447972E-1,9.739612579E0,2.220622003E-1,9.745899615E0
2.624451374E0,3.232172430E-1,9.710882187E0,2.316390127E-1,9.719020468E0
2.629419135E0,3.854664862E-1,9.696516991E0,2.412158251E-1,9.707173185E0
2.634386895E0,4.285621047E-1,9.672574997E0,2.412158251E-1,9.685068798E0
2.639354656E0,4.668693244E-1,9.648633003E0,2.507926226E-1,9.663176638E0
2.644322416E0,5.195417404E-1,9.634267807E0,2.555810213E-1,9.651650711E0
2.649290176E0,5.530605912E-1,9.619902611E0,2.699462473E-1,9.639568104E0
2.654257937E0,5.865794420E-1,9.605537415E0,2.699462473E-1,9.627216391E0
2.659225697E0,6.200982332E-1,9.581595421E0,2.843114436E-1,9.605848511E0
2.664193458E0,6.344634295E-1,9.567230225E0,2.843114436E-1,9.592459070E0
2.669161218E0,6.584054828E-1,9.562441826E0,2.890998423E-1,9.589440556E0
2.674128978E0,6.679822803E-1,9.552865028E0,2.890998423E-1,9.580553705E0
2.679096739E0,6.775590777E-1,9.552865028E0,2.890998423E-1,9.581226188E0
2.684064499E0,6.823474765E-1,9.548076630E0,2.938882709E-1,9.576937701E0
2.689032260E0,6.775590777E-1,9.557653427E0,2.986766696E-1,9.586294023E0
2.694000020E0,6.679822803E-1,9.548076630E0,2.890998423E-1,9.575779152E0
2.698967781E0,6.536170840E-1,9.572018623E0,2.986766696E-1,9.598956379E0
2.703935541E0,6.344634295E-1,9.576807022E0,2.986766696E-1,9.602446789E0
2.708903301E0,6.153098345E-1,9.591172218E0,2.986766696E-1,9.615529027E0
2.713871062E0,5.961562395E-1,9.624691010E0,2.843114436E-1,9.647326691E0
2.718838822E0,5.578489900E-1,9.648633003E0,2.938882709E-1,9.669213238E0
2.723806583E0,5.099649429E-1,9.667786598E0,2.747346461E-1,9.685124732E0
2.728774343E0,4.812345505E-1,9.696516991E0,2.651578486E-1,9.712071722E0
2.733742103E0,4.285621047E-1,9.730035782E0,2.555810213E-1,9.742822150E0
2.738709864E0,3.902548850E-1,9.749189377E0,2.555810213E-1,9.760343951E0
2.743677676E0,3.423708379E-1,9.777919769E0,2.412158251E-1,9.786884994E0
2.748645489E0,2.753331959E-1,9.811438560E0,2.268506140E-1,9.817922193E0
2.753613301E0,2.322375625E-1,9.835380554E0,2.172738016E-1,9.840520964E0
2.758581114E0,1.747767180E-1,9.854534149E0,1.981201917E-1,9.858074955E0
2.763548926E0,1.173158810E-1,9.878476143E0,1.789665818E-1,9.880793640E0
2.768516739E0,5.027823523E-2,9.907206535E0,1.646013707E-1,9.908701370E0
2.773484551E0,2.394201700E-3,9.916783333E0,1.598129570E-1,9.918071263E0
2.778452364E0,-5.985504389E-2,9.940725327E0,1.310825497E-1,9.941769726E0
2.783420176E0,-1.125274822E-1,9.959878922E0,1.167173311E-1,9.961198397E0
2.788387989E0,-1.604115069E-1,9.964667320E0,9.756372124E-2,9.966435939E0
2.793355801E0,-2.082955539E-1,9.983820915E0,8.798690885E-2,9.986381166E0
2.798323614E0,-2.561795712E-1,9.988609314E0,6.883329898E-2,9.992131005E0
2.803291426E0,-3.088520169E-1,9.998186111E0,6.404489279E-2,1.000316034E1
2.808259239E0,-3.519476354E-1,1.000297451E1,4.010287672E-2,1.000924445E1
2.813227051E0,-3.806780577E-1,1.001255131E1,2.573766746E-2,1.001981846E1
2.818194864E0,-4.189853072E-1,1.000776291E1,1.616086066E-2,1.001654273E1
2.823162676E0,-4.381389022E-1,1.002691650E1,1.795651275E-3,1.003648462E1
2.828130489E0,-4.812345505E-1,1.002212811E1,-1.256955881E-2,1.003368309E1
2.833098301E0,-5.099649429E-1,1.001733971E1,1.795651275E-3,1.003031217E1
2.838066114E0,-5.195417404E-1,1.002691650E1,-7.781155407E-3,1.004037045E1
2.843033926E0,-5.386953950E-1,1.001733971E1,-1.735796221E-2,1.003182879E1
2.848001739E0,-5.530605912E-1,1.001255131E1,-2.214636654E-2,1.002783876E1
2.852969551E0,-5.386953950E-1,1.001255131E1,-2.693476900E-2,1.002706846E1
2.857937364E0,-5.339069963E-1,1.001733971E1,-1.735796221E-2,1.003157280E1
2.862905176E0,-5.339069963E-1,1.001733971E1,-1.735796221E-2,1.003157280E1
2.867872989E0,-5.147533417E-1,1.002212811E1,-2.693476900E-2,1.003537484E1
2.872840801E0,-5.003881454E-1,1.000776291E1,-7.781155407E-3,1.002026782E1
2.877808614E0,-4.764461517E-1,1.000776291E1,-2.992752008E-3,1.001909818E1
2.882776426E0,-4.429273009E-1,1.000776291E1,6.584054790E-3,1.001756190E1
2.887744239E0,-4.141969085E-1,1.000297451E1,1.795651275E-3,1.001154640E1
2.892712051E0,-3.806780577E-1,9.993397713E0,2.094926499E-2,1.000066760E1
2.897679864E0,-3.375824392E-1,9.993397713E0,3.531447425E-2,9.999160308E0
2.902647676E0,-2.992752194E-1,9.983820915E0,4.489128292E-2,9.988406327E0
2.907615437E0,-2.466027737E-1,9.974244118E0,7.362170517E-2,9.977563771E0
2.912583197E0,-1.939303428E-1,9.964667320E0,8.798690885E-2,9.966942634E0
2.917550958E0,-1.412578970E-1,9.964667320E0,1.023521200E-1,9.966194086E0
2.922518718E0,-8.379705995E-2,9.935936928E0,1.167173311E-1,9.936975773E0
2.927486478E0,-1.675941236E-2,9.935936928E0,1.406593472E-1,9.936946642E0
2.932454239E0,2.154781483E-2,9.926360130E0,1.693897694E-1,9.927828697E0
2.937421999E0,8.379705995E-2,9.907206535E0,1.693897694E-1,9.909008839E0
2.942389760E0,1.460463107E-1,9.897629738E0,1.885433793E-1,9.900502642E0
2.947357520E0,2.035071403E-1,9.873687744E0,2.124854028E-1,9.878070402E0
2.952325281E0,2.561795712E-1,9.854534149E0,2.316390127E-1,9.860584562E0
2.957293041E0,3.136404157E-1,9.830592155E0,2.460042238E-1,9.838670160E0
2.962260801E0,3.758896589E-1,9.811438560E0,2.699462473E-1,9.822346493E0
2.967228562E0,4.237737060E-1,9.787496567E0,2.795230448E-1,9.800653362E0
2.972196322E0,4.716577232E-1,9.749189377E0,2.986766696E-1,9.765160637E0
2.977164083E0,5.195417404E-1,9.744400978E0,3.130418658E-1,9.763261200E0
2.982131843E0,5.578489900E-1,9.715670586E0,3.321954906E-1,9.737340718E0
2.987099603E0,5.961562395E-1,9.691728592E0,3.417722881E-1,9.716059575E0
2.992067364E0,6.296750307E-1,9.672574997E0,3.561375141E-1,9.699589251E0
2.997035124E0,6.631938815E-1,9.648633003E0,3.609259129E-1,9.678130629E0
3.002002885E0,6.727706790E-1,9.624691010E0,3.705027103E-1,9.655287136E0
3.006970645E0,6.967126727E-1,9.624691010E0,3.800795078E-1,9.657357092E0
3.011938406E0,7.158663273E-1,9.610325813E0,3.848679364E-1,9.644633231E0
3.016906166E0,7.350199223E-1,9.600749016E0,3.848679364E-1,9.636532534E0
3.021873926E0,7.350199223E-1,9.595960617E0,3.944447339E-1,9.632149350E0
3.026841687E0,7.302315235E-1,9.595960617E0,3.992331326E-1,9.631982420E0
3.031809447E0,7.206547260E-1,9.605537415E0,4.040215313E-1,9.641002316E0
3.036777208E0,7.062895298E-1,9.605537415E0,3.944447339E-1,9.639542550E0
3.041744968E0,6.871358752E-1,9.615114212E0,3.944447339E-1,9.647702507E0
3.046712728E0,6.727706790E-1,9.629479408E0,3.848679364E-1,9.660621998E0
3.051680489E0,6.488286853E-1,9.648633003E0,3.752911091E-1,9.677703287E0
3.056648249E0,6.248866320E-1,9.667786598E0,3.705027103E-1,9.695042716E0
3.061616010E0,5.865794420E-1,9.691728592E0,3.561375141E-1,9.715992614E0
3.066583770E0,5.482721925E-1,9.715670586E0,3.561375141E-1,9.737643003E0
3.071551531E0,5.051765442E-1,9.734824181E0,3.369838893E-1,9.753746117E0
3.076519291E0,4.572925270E-1,9.768342972E0,3.226186931E-1,9.784361180E0
3.081487051E0,4.094084799E-1,9.777919769E0,3.082534671E-1,9.791340588E0
